Company,Year,Department,Allocated_Budget
Company_38,2016,Operations,4286846.88
Company_38,2016,Legal,8771277.92
Company_38,2017,R&D,16332923.81
Company_38,2017,HR,7566004.8
Company_38,2017,Marketing,7481540.89
Company_38,2017,IT Support,14872363.58
Company_38,2017,Product Development,16863404.13
Company_38,2017,Sales,6264392.3
Company_38,2017,Finance,15010058.81
Company_38,2017,Security,3871512.57
Company_38,2017,Customer Success,8505191.94
Company_38,2017,Business Intelligence,16272978.2
Company_38,2017,Operations,17748501.13
Company_38,2017,Legal,14693640.23
Company_38,2018,R&D,9966283.9
Company_38,2018,HR,13351172.08
Company_38,2018,Marketing,25131506.19
Company_38,2018,IT Support,6098827.05
Company_38,2018,Product Development,7078788.87
Company_38,2018,Sales,22892055.63
Company_38,2018,Finance,12423057.48
Company_38,2018,Security,15642632.92
Company_38,2018,Customer Success,5571616.99
Company_38,2018,Business Intelligence,22755623.88
Company_38,2018,Operations,15856522.13
Company_38,2018,Legal,14907894.79
Company_38,2019,R&D,17098399.5
Company_38,2019,HR,13853186.39
Company_38,2019,Marketing,19474888.98
Company_38,2019,IT Support,16053540.44
Company_38,2019,Product Development,22955722.5
Company_38,2019,Sales,19763787.54
Company_38,2019,Finance,8177659.15
Company_38,2019,Security,7494742.15
Company_38,2019,Customer Success,11628727.09
Company_38,2019,Business Intelligence,5631412.49
Company_38,2019,Operations,7412761.72
Company_38,2019,Legal,13574862.59
Company_38,2020,R&D,8821320.3
Company_38,2020,HR,10995710.1
Company_38,2020,Marketing,5895102.43
Company_38,2020,IT Support,9536096.31
Company_38,2020,Product Development,15658014.56
Company_38,2020,Sales,19194406.03
Company_38,2020,Finance,16502023.13
Company_38,2020,Security,5264423.13
Company_38,2020,Customer Success,6309071.65
Company_38,2020,Business Intelligence,8411470.21
Company_38,2020,Operations,10240161.83
Company_38,2020,Legal,7978299.32
Company_38,2021,R&D,12140234.12
Company_38,2021,HR,9414133.18
Company_38,2021,Marketing,15234958.88
Company_38,2021,IT Support,19353135.92
Company_38,2021,Product Development,7960573.9
Company_38,2021,Sales,10267209.83
Company_38,2021,Finance,11546599.58
Company_38,2021,Security,28462153.43
Company_38,2021,Customer Success,7578014.67
Company_38,2021,Business Intelligence,10191208.13
Company_38,2021,Operations,28351524.06
Company_38,2021,Legal,10055075.91
Company_38,2022,R&D,8583379.66
Company_38,2022,HR,6657470.55
Company_38,2022,Marketing,12297134.23
Company_38,2022,IT Support,16347142.84
Company_38,2022,Product Development,13601504.37
Company_38,2022,Sales,22626041.8
Company_38,2022,Finance,22116300.42
Company_38,2022,Security,25490322.46
Company_38,2022,Customer Success,14641083.98
Company_38,2022,Business Intelligence,11469176.87
Company_38,2022,Operations,11996192.91
Company_38,2022,Legal,27711335.61
Company_38,2023,R&D,12740978.74
Company_38,2023,HR,17562660.01
Company_38,2023,Marketing,17558700.88
Company_38,2023,IT Support,5217480.95
Company_38,2023,Product Development,11253115.73
Company_38,2023,Sales,13866727.09
Company_38,2023,Finance,8919969.24
Company_38,2023,Security,11795603.29
Company_38,2023,Customer Success,18579225.53
Company_38,2023,Business Intelligence,8140331.46
Company_38,2023,Operations,13739876.71
Company_38,2023,Legal,21700967.56
Company_38,2024,R&D,20441181.03
Company_38,2024,HR,10333046.61
Company_38,2024,Marketing,4633565.37
Company_38,2024,IT Support,19336630.61
Company_38,2024,Product Development,19207216.56
Company_38,2024,Sales,12748461.09
Company_38,2024,Finance,22483958.07
Company_38,2024,Security,6719616.1
Company_38,2024,Customer Success,10981259.66
Company_38,2024,Business Intelligence,9944935.06
Company_38,2024,Operations,5140952.43
Company_38,2024,Legal,20487519.73
Company_39,2005,R&D,16091465.16
Company_39,2005,HR,10638758.98
Company_39,2005,Marketing,25686124.93
Company_39,2005,IT Support,11006383.38
Company_39,2005,Product Development,11219239.63
Company_39,2005,Sales,26511907.57
Company_39,2005,Finance,11688624.16
Company_39,2005,Security,15696771.12
Company_39,2005,Customer Success,18620165.47
Company_39,2005,Business Intelligence,26089769.09
Company_39,2005,Operations,20889873.89
Company_39,2005,Legal,10217358.37
Company_39,2006,R&D,16941519.57
Company_39,2006,HR,6225979.19
Company_39,2006,Marketing,20169702.12
Company_39,2006,IT Support,5530094.35
Company_39,2006,Product Development,17248268.2
Company_39,2006,Sales,11898690.27
Company_39,2006,Finance,14375532.2
Company_39,2006,Security,16745004.19
Company_39,2006,Customer Success,10103292.92
Company_39,2006,Business Intelligence,17727613.62
Company_39,2006,Operations,10265419.48
Company_39,2006,Legal,21299323.7
Company_39,2007,R&D,9023870.33
Company_39,2007,HR,18245207.1
Company_39,2007,Marketing,25852932.66
Company_39,2007,IT Support,20909217.2
Company_39,2007,Product Development,11644044.91
Company_39,2007,Sales,25425168.91
Company_39,2007,Finance,15976444.35
Company_39,2007,Security,6271904.67
Company_39,2007,Customer Success,20045535.85
Company_39,2007,Business Intelligence,25176563.18
Company_39,2007,Operations,11780580.72
Company_39,2007,Legal,13084582.98
Company_39,2008,R&D,8841673.31
Company_39,2008,HR,16078612.12
Company_39,2008,Marketing,10522526.56
Company_39,2008,IT Support,19079225.39
Company_39,2008,Product Development,4769066.88
Company_39,2008,Sales,15693273.66
Company_39,2008,Finance,22544459.09
Company_39,2008,Security,18319798.5
Company_39,2008,Customer Success,22071170.78
Company_39,2008,Business Intelligence,7675274.59
Company_39,2008,Operations,8437313.56
Company_39,2008,Legal,15928009.93
Company_39,2009,R&D,14280551.6
Company_39,2009,HR,9155940.48
Company_39,2009,Marketing,16160401.62
Company_39,2009,IT Support,21589783.58
Company_39,2009,Product Development,8749688.32
Company_39,2009,Sales,9167655.01
Company_39,2009,Finance,19239342.65
Company_39,2009,Security,20808655.36
Company_39,2009,Customer Success,10821062.43
Company_39,2009,Business Intelligence,9115768.68
Company_39,2009,Operations,11458839.84
Company_39,2009,Legal,20972862.5
Company_39,2010,R&D,9340424.62
Company_39,2010,HR,8271992.17
Company_39,2010,Marketing,24365567.02
Company_39,2010,IT Support,17993211.07
Company_39,2010,Product Development,7385471.48
Company_39,2010,Sales,7154244.76
Company_39,2010,Finance,11815045.39
Company_39,2010,Security,6277432.69
Company_39,2010,Customer Success,13331564.57
Company_39,2010,Business Intelligence,13619227.43
Company_39,2010,Operations,24915046.03
Company_39,2010,Legal,14929102.16
Company_39,2011,R&D,14445632.64
Company_39,2011,HR,25692713.96
Company_39,2011,Marketing,22282304.2
Company_39,2011,IT Support,21781709.13
Company_39,2011,Product Development,11514425.26
Company_39,2011,Sales,25281301.39
Company_39,2011,Finance,23508060.31
Company_39,2011,Security,15957106.92
Company_39,2011,Customer Success,24895347.09
Company_39,2011,Business Intelligence,14862686.11
Company_39,2011,Operations,19904847.98
Company_39,2011,Legal,9270892.76
Company_39,2012,R&D,20221524.65
Company_39,2012,HR,6378521.7
Company_39,2012,Marketing,27522734.08
Company_39,2012,IT Support,25207107.84
Company_39,2012,Product Development,30060786.18
Company_39,2012,Sales,9117561.73
Company_39,2012,Finance,17554728.41
Company_39,2012,Security,17772852.06
Company_39,2012,Customer Success,16130476.1
Company_39,2012,Business Intelligence,24589464.92
Company_39,2012,Operations,20487134.58
Company_39,2012,Legal,9743013.37
Company_39,2013,R&D,15138631.55
Company_39,2013,HR,21437111.2
Company_39,2013,Marketing,12175422.37
Company_39,2013,IT Support,10616941.21
Company_39,2013,Product Development,10232358.31
Company_39,2013,Sales,11654915.5
Company_39,2013,Finance,17504062.67
Company_39,2013,Security,19707759.64
Company_39,2013,Customer Success,14167659.86
Company_39,2013,Business Intelligence,19270665.63
Company_39,2013,Operations,15452190.42
Company_39,2013,Legal,5602028.36
Company_39,2014,R&D,19658490.35
Company_39,2014,HR,20771934.63
Company_39,2014,Marketing,16795273.65
Company_39,2014,IT Support,18584750.75
Company_39,2014,Product Development,30422405.26
Company_39,2014,Sales,25033965.27
Company_39,2014,Finance,18448431.77
Company_39,2014,Security,9528754.7
Company_39,2014,Customer Success,31456121.67
Company_39,2014,Business Intelligence,11358064.01
Company_39,2014,Operations,13867955.38
Company_39,2014,Legal,19574246.96
Company_39,2015,R&D,16958553.16
Company_39,2015,HR,6099433.77
Company_39,2015,Marketing,7857097.05
Company_39,2015,IT Support,18439840.02
Company_39,2015,Product Development,19843506.96
Company_39,2015,Sales,28462093.41
Company_39,2015,Finance,26960092.22
Company_39,2015,Security,24743979.76
Company_39,2015,Customer Success,14585303.3
Company_39,2015,Business Intelligence,12463175.32
Company_39,2015,Operations,8427366.53
Company_39,2015,Legal,18876009.06
Company_39,2016,R&D,5204838.3
Company_39,2016,HR,5863440.78
Company_39,2016,Marketing,10197275.03
Company_39,2016,IT Support,18606496.02
Company_39,2016,Product Development,17126833.28
Company_39,2016,Sales,6787416.31
Company_39,2016,Finance,22080700.26
Company_39,2016,Security,12470634.99
Company_39,2016,Customer Success,19881879.75
Company_39,2016,Business Intelligence,17951182.51
Company_39,2016,Operations,16411913.34
Company_39,2016,Legal,13196316.55
Company_39,2017,R&D,10793443.62
Company_39,2017,HR,19015344.64
Company_39,2017,Marketing,12307978.47
Company_39,2017,IT Support,22856459.7
Company_39,2017,Product Development,17944662.0
Company_39,2017,Sales,15332114.73
Company_39,2017,Finance,26758013.56
Company_39,2017,Security,9945855.59
Company_39,2017,Customer Success,24099376.53
Company_39,2017,Business Intelligence,6620092.91
Company_39,2017,Operations,16767353.09
Company_39,2017,Legal,22431783.18
Company_39,2018,R&D,12707481.5
Company_39,2018,HR,16923485.34
Company_39,2018,Marketing,34350452.21
Company_39,2018,IT Support,22818186.69
Company_39,2018,Product Development,8686120.47
Company_39,2018,Sales,22934428.44
Company_39,2018,Finance,27122929.14
Company_39,2018,Security,12917221.11
Company_39,2018,Customer Success,32193107.07
Company_39,2018,Business Intelligence,16256898.36
Company_39,2018,Operations,18692214.43
Company_39,2018,Legal,13157791.57
Company_39,2019,R&D,8323227.92
Company_39,2019,HR,18901618.24
Company_39,2019,Marketing,18717128.41
Company_39,2019,IT Support,10917861.9
Company_39,2019,Product Development,18764496.9
Company_39,2019,Sales,9153658.55
Company_39,2019,Finance,19479955.31
Company_39,2019,Security,13521621.68
Company_39,2019,Customer Success,20874339.64
Company_39,2019,Business Intelligence,18850607.49
Company_39,2019,Operations,5220820.1
Company_39,2019,Legal,18867154.83
Company_39,2020,R&D,17859725.22
Company_39,2020,HR,14451143.31
Company_39,2020,Marketing,22574421.09
Company_39,2020,IT Support,27681291.38
Company_39,2020,Product Development,27065326.84
Company_39,2020,Sales,21321724.47
Company_39,2020,Finance,13967088.78
Company_39,2020,Security,29740058.95
Company_39,2020,Customer Success,12034709.04
Company_39,2020,Business Intelligence,18247131.43
Company_39,2020,Operations,10381533.93
Company_39,2020,Legal,28571382.74
Company_39,2021,R&D,15594157.93
Company_39,2021,HR,8510672.37
Company_39,2021,Marketing,17273530.77
Company_39,2021,IT Support,16725230.13
Company_39,2021,Product Development,10346262.25
Company_39,2021,Sales,10433095.72
Company_39,2021,Finance,15475055.26
Company_39,2021,Security,4396180.59
Company_39,2021,Customer Success,6898129.78
Company_39,2021,Business Intelligence,17410513.49
Company_39,2021,Operations,17424997.9
Company_39,2021,Legal,16387804.0
Company_39,2022,R&D,14993001.03
Company_39,2022,HR,15453229.51
Company_39,2022,Marketing,15741754.95
Company_39,2022,IT Support,12703729.93
Company_39,2022,Product Development,16991181.73
Company_39,2022,Sales,6037499.05
Company_39,2022,Finance,20298625.19
Company_39,2022,Security,19533504.12
Company_39,2022,Customer Success,16467601.68
Company_39,2022,Business Intelligence,21961129.6
Company_39,2022,Operations,17573043.9
Company_39,2022,Legal,17979720.6
Company_39,2023,R&D,27226459.87
Company_39,2023,HR,22711067.6
Company_39,2023,Marketing,9086450.66
Company_39,2023,IT Support,13523403.59
Company_39,2023,Product Development,20629679.8
Company_39,2023,Sales,24216395.4
Company_39,2023,Finance,23919602.59
Company_39,2023,Security,6182479.23
Company_39,2023,Customer Success,22045164.04
Company_39,2023,Business Intelligence,8608484.97
Company_39,2023,Operations,19976394.18
Company_39,2023,Legal,20363304.53
Company_39,2024,R&D,21777954.04
Company_39,2024,HR,21550955.63
Company_39,2024,Marketing,10933854.18
Company_39,2024,IT Support,17448582.15
Company_39,2024,Product Development,21533238.3
Company_39,2024,Sales,9139360.91
Company_39,2024,Finance,20989222.13
Company_39,2024,Security,20912999.72
Company_39,2024,Customer Success,14295056.59
Company_39,2024,Business Intelligence,8040787.88
Company_39,2024,Operations,16056391.65
Company_39,2024,Legal,14686472.48
Company_40,2005,R&D,6871074.43
Company_40,2005,HR,1796766.18
Company_40,2005,Marketing,4038179.62
Company_40,2005,IT Support,5687233.61
Company_40,2005,Product Development,6805947.4
Company_40,2005,Sales,6463268.06
Company_40,2005,Finance,4021907.76
Company_40,2005,Security,6093611.66
Company_40,2005,Customer Success,3391830.2
Company_40,2005,Business Intelligence,6893692.45
Company_40,2005,Operations,1651159.68
Company_40,2005,Legal,7071534.99
Company_40,2006,R&D,8450608.23
Company_40,2006,HR,2786425.6
Company_40,2006,Marketing,5585518.46
Company_40,2006,IT Support,7085579.8
Company_40,2006,Product Development,8044784.4
Company_40,2006,Sales,4598984.51
Company_40,2006,Finance,2906355.78
Company_40,2006,Security,4821505.74
Company_40,2006,Customer Success,3666765.12
Company_40,2006,Business Intelligence,6568831.14
Company_40,2006,Operations,3634646.36
Company_40,2006,Legal,8223903.15
Company_40,2007,R&D,3090265.08
Company_40,2007,HR,3355683.46
Company_40,2007,Marketing,2763893.59
Company_40,2007,IT Support,6156083.85
Company_40,2007,Product Development,3022451.0
Company_40,2007,Sales,8830801.76
Company_40,2007,Finance,8203675.66
Company_40,2007,Security,2263678.61
Company_40,2007,Customer Success,2959356.75
Company_40,2007,Business Intelligence,2036230.89
Company_40,2007,Operations,6589171.67
Company_40,2007,Legal,2064450.11
Company_40,2008,R&D,7613355.98
Company_40,2008,HR,1920718.13
Company_40,2008,Marketing,6003192.38
Company_40,2008,IT Support,5859044.15
Company_40,2008,Product Development,4510130.08
Company_40,2008,Sales,3973845.51
Company_40,2008,Finance,3697762.35
Company_40,2008,Security,4223196.81
Company_40,2008,Customer Success,3434049.13
Company_40,2008,Business Intelligence,8057754.13
Company_40,2008,Operations,7148835.38
Company_40,2008,Legal,6988104.41
Company_40,2009,R&D,5006749.68
Company_40,2009,HR,5483953.93
Company_40,2009,Marketing,2597540.94
Company_40,2009,IT Support,5026260.46
Company_40,2009,Product Development,4591972.6
Company_40,2009,Sales,2456052.97
Company_40,2009,Finance,2371741.27
Company_40,2009,Security,3479319.03
Company_40,2009,Customer Success,5940239.82
Company_40,2009,Business Intelligence,3437529.61
Company_40,2009,Operations,6170358.55
Company_40,2009,Legal,3420489.63
Company_40,2010,R&D,7498034.71
Company_40,2010,HR,4223121.01
Company_40,2010,Marketing,6090040.38
Company_40,2010,IT Support,7081170.55
Company_40,2010,Product Development,6457152.66
Company_40,2010,Sales,4172759.54
Company_40,2010,Finance,8797309.91
Company_40,2010,Security,2961738.52
Company_40,2010,Customer Success,3776349.84
Company_40,2010,Business Intelligence,5015706.11
Company_40,2010,Operations,6755112.52
Company_40,2010,Legal,3770752.9
Company_40,2011,R&D,4959515.26
Company_40,2011,HR,3348225.02
Company_40,2011,Marketing,4769728.09
Company_40,2011,IT Support,3484767.11
Company_40,2011,Product Development,2075750.92
Company_40,2011,Sales,2404534.53
Company_40,2011,Finance,4642551.38
Company_40,2011,Security,4902452.76
Company_40,2011,Customer Success,1955023.51
Company_40,2011,Business Intelligence,4249198.14
Company_40,2011,Operations,5640083.15
Company_40,2011,Legal,2010843.85
Company_40,2012,R&D,4275329.33
Company_40,2012,HR,5021370.81
Company_40,2012,Marketing,8930815.63
Company_40,2012,IT Support,8171691.88
Company_40,2012,Product Development,3978976.47
Company_40,2012,Sales,4125028.59
Company_40,2012,Finance,3210890.72
Company_40,2012,Security,3216468.77
Company_40,2012,Customer Success,6144950.71
Company_40,2012,Business Intelligence,4515790.12
Company_40,2012,Operations,5546583.5
Company_40,2012,Legal,8536885.48
Company_40,2013,R&D,4885710.83
Company_40,2013,HR,1968153.07
Company_40,2013,Marketing,2077379.67
Company_40,2013,IT Support,2871490.48
Company_40,2013,Product Development,4523697.79
Company_40,2013,Sales,3758475.71
Company_40,2013,Finance,5403742.52
Company_40,2013,Security,3375890.42
Company_40,2013,Customer Success,2342196.64
Company_40,2013,Business Intelligence,2123177.99
Company_40,2013,Operations,5058078.42
Company_40,2013,Legal,5374478.34
Company_40,2014,R&D,2287247.45
Company_40,2014,HR,6160449.18
Company_40,2014,Marketing,5471247.67
Company_40,2014,IT Support,3720665.97
Company_40,2014,Product Development,7099157.29
Company_40,2014,Sales,2946263.0
Company_40,2014,Finance,4651435.22
Company_40,2014,Security,1856662.93
Company_40,2014,Customer Success,5208655.04
Company_40,2014,Business Intelligence,5740305.07
Company_40,2014,Operations,3803021.47
Company_40,2014,Legal,6260819.81
Company_40,2015,R&D,5589186.48
Company_40,2015,HR,5151649.53
Company_40,2015,Marketing,2848212.93
Company_40,2015,IT Support,4501280.62
Company_40,2015,Product Development,5050694.48
Company_40,2015,Sales,3886403.8
Company_40,2015,Finance,2069766.56
Company_40,2015,Security,3224666.47
Company_40,2015,Customer Success,5325389.85
Company_40,2015,Business Intelligence,4125816.0
Company_40,2015,Operations,3492706.25
Company_40,2015,Legal,3839907.06
Company_40,2016,R&D,1341828.98
Company_40,2016,HR,5254935.42
Company_40,2016,Marketing,5061567.93
Company_40,2016,IT Support,4252931.48
Company_40,2016,Product Development,3707841.29
Company_40,2016,Sales,3323390.13
Company_40,2016,Finance,1503793.03
Company_40,2016,Security,6121227.67
Company_40,2016,Customer Success,4689206.19
Company_40,2016,Business Intelligence,2698353.17
Company_40,2016,Operations,2911198.72
Company_40,2016,Legal,2189967.29
Company_40,2017,R&D,6108921.12
Company_40,2017,HR,2062326.86
Company_40,2017,Marketing,5518045.42
Company_40,2017,IT Support,2892067.77
Company_40,2017,Product Development,3027498.5
Company_40,2017,Sales,4711322.36
Company_40,2017,Finance,5921851.05
Company_40,2017,Security,4424460.57
Company_40,2017,Customer Success,5439194.68
Company_40,2017,Business Intelligence,4278160.58
Company_40,2017,Operations,5195409.65
Company_40,2017,Legal,4383801.86
Company_40,2018,R&D,1873211.01
Company_40,2018,HR,1955366.09
Company_40,2018,Marketing,6954275.02
Company_40,2018,IT Support,2177758.25
Company_40,2018,Product Development,2839054.18
Company_40,2018,Sales,7130740.3
Company_40,2018,Finance,1892881.6
Company_40,2018,Security,6025778.1
Company_40,2018,Customer Success,2835393.79
Company_40,2018,Business Intelligence,7839281.85
Company_40,2018,Operations,7806413.39
Company_40,2018,Legal,5311695.25
Company_40,2019,R&D,1842799.21
Company_40,2019,HR,1989866.17
Company_40,2019,Marketing,7084785.03
Company_40,2019,IT Support,3213608.66
Company_40,2019,Product Development,6741536.77
Company_40,2019,Sales,3311208.74
Company_40,2019,Finance,4445151.04
Company_40,2019,Security,5554260.81
Company_40,2019,Customer Success,6157691.14
Company_40,2019,Business Intelligence,4901071.5
Company_40,2019,Operations,5001094.59
Company_40,2019,Legal,6018687.75
Company_40,2020,R&D,7057747.63
Company_40,2020,HR,2498691.25
Company_40,2020,Marketing,5489571.82
Company_40,2020,IT Support,3851589.61
Company_40,2020,Product Development,5816141.94
Company_40,2020,Sales,6712756.69
Company_40,2020,Finance,2432254.57
Company_40,2020,Security,2399073.06
Company_40,2020,Customer Success,3883115.16
Company_40,2020,Business Intelligence,3617440.02
Company_40,2020,Operations,5992608.02
Company_40,2020,Legal,2883631.27
Company_40,2021,R&D,2288507.01
Company_40,2021,HR,1557339.62
Company_40,2021,Marketing,2717533.51
Company_40,2021,IT Support,5282470.18
Company_40,2021,Product Development,5396532.0
Company_40,2021,Sales,3607791.02
Company_40,2021,Finance,6319188.89
Company_40,2021,Security,6157670.85
Company_40,2021,Customer Success,3574126.1
Company_40,2021,Business Intelligence,2108301.68
Company_40,2021,Operations,7156542.04
Company_40,2021,Legal,4592758.8
Company_40,2022,R&D,6464162.3
Company_40,2022,HR,2508173.31
Company_40,2022,Marketing,4329627.02
Company_40,2022,IT Support,6249048.85
Company_40,2022,Product Development,6082747.65
Company_40,2022,Sales,3373637.58
Company_40,2022,Finance,4375459.7
Company_40,2022,Security,4500255.92
Company_40,2022,Customer Success,2394665.39
Company_40,2022,Business Intelligence,5326008.09
Company_40,2022,Operations,1678109.46
Company_40,2022,Legal,6186498.99
Company_40,2023,R&D,2055639.4
Company_40,2023,HR,1527228.6
Company_40,2023,Marketing,4831991.25
Company_40,2023,IT Support,6342245.55
Company_40,2023,Product Development,5094951.04
Company_40,2023,Sales,5668593.43
Company_40,2023,Finance,2961121.15
Company_40,2023,Security,3412479.22
Company_40,2023,Customer Success,4521040.25
Company_40,2023,Business Intelligence,3006719.61
Company_40,2023,Operations,1484106.48
Company_40,2023,Legal,1942965.76
Company_40,2024,R&D,7182890.56
Company_40,2024,HR,6495691.3
Company_40,2024,Marketing,7328001.81
Company_40,2024,IT Support,6798838.17
Company_40,2024,Product Development,6705341.45
Company_40,2024,Sales,4100742.02
Company_40,2024,Finance,6317269.21
Company_40,2024,Security,1903101.16
Company_40,2024,Customer Success,7207495.22
Company_40,2024,Business Intelligence,6294924.82
Company_40,2024,Operations,2168096.47
Company_40,2024,Legal,3058733.77
Company_41,2005,R&D,10842963.52
Company_41,2005,HR,23699371.68
Company_41,2005,Marketing,10562097.79
Company_41,2005,IT Support,12179252.76
Company_41,2005,Product Development,16388585.61
Company_41,2005,Sales,13102184.96
Company_41,2005,Finance,18268427.75
Company_41,2005,Security,19697500.15
Company_41,2005,Customer Success,18207349.55
Company_41,2005,Business Intelligence,11996480.8
Company_41,2005,Operations,20945249.94
Company_41,2005,Legal,21514417.46
Company_41,2006,R&D,18984030.45
Company_41,2006,HR,11019192.39
Company_41,2006,Marketing,15752998.06
Company_41,2006,IT Support,20118575.38
Company_41,2006,Product Development,9491309.34
Company_41,2006,Sales,10570978.36
Company_41,2006,Finance,18899586.78
Company_41,2006,Security,10202564.37
Company_41,2006,Customer Success,17456606.98
Company_41,2006,Business Intelligence,19196444.95
Company_41,2006,Operations,16830293.06
Company_41,2006,Legal,11961560.18
Company_41,2007,R&D,6580366.71
Company_41,2007,HR,15178455.93
Company_41,2007,Marketing,10170889.8
Company_41,2007,IT Support,13460204.16
Company_41,2007,Product Development,14683157.18
Company_41,2007,Sales,18562946.6
Company_41,2007,Finance,10247946.5
Company_41,2007,Security,17599439.26
Company_41,2007,Customer Success,15481089.22
Company_41,2007,Business Intelligence,10458173.55
Company_41,2007,Operations,17933042.86
Company_41,2007,Legal,8137458.03
Company_41,2008,R&D,20117707.55
Company_41,2008,HR,24233343.26
Company_41,2008,Marketing,23519270.29
Company_41,2008,IT Support,9690571.39
Company_41,2008,Product Development,18664590.13
Company_41,2008,Sales,9022935.34
Company_41,2008,Finance,23034213.63
Company_41,2008,Security,22086255.19
Company_41,2008,Customer Success,23701208.41
Company_41,2008,Business Intelligence,19259790.66
Company_41,2008,Operations,22641380.04
Company_41,2008,Legal,11105332.5
Company_41,2009,R&D,12499444.11
Company_41,2009,HR,13999275.13
Company_41,2009,Marketing,19576622.34
Company_41,2009,IT Support,21973070.81
Company_41,2009,Product Development,11149192.38
Company_41,2009,Sales,9657272.87
Company_41,2009,Finance,24125712.69
Company_41,2009,Security,8422238.41
Company_41,2009,Customer Success,20729685.46
Company_41,2009,Business Intelligence,13265638.66
Company_41,2009,Operations,23806980.48
Company_41,2009,Legal,16798491.04
Company_41,2010,R&D,15521407.77
Company_41,2010,HR,4827344.0
Company_41,2010,Marketing,16356154.61
Company_41,2010,IT Support,9314503.95
Company_41,2010,Product Development,15262071.91
Company_41,2010,Sales,18025338.64
Company_41,2010,Finance,5706114.85
Company_41,2010,Security,20658754.3
Company_41,2010,Customer Success,21459095.49
Company_41,2010,Business Intelligence,21642658.83
Company_41,2010,Operations,11855569.47
Company_41,2010,Legal,7431542.18
Company_41,2011,R&D,20894435.24
Company_41,2011,HR,12809846.64
Company_41,2011,Marketing,7538428.65
Company_41,2011,IT Support,26632174.0
Company_41,2011,Product Development,27584330.87
Company_41,2011,Sales,16707206.92
Company_41,2011,Finance,7590731.24
Company_41,2011,Security,25400164.84
Company_41,2011,Customer Success,13930364.4
Company_41,2011,Business Intelligence,22493747.65
Company_41,2011,Operations,10208400.77
Company_41,2011,Legal,21728662.51
Company_41,2012,R&D,7810273.72
Company_41,2012,HR,16472053.54
Company_41,2012,Marketing,16086172.24
Company_41,2012,IT Support,15991262.42
Company_41,2012,Product Development,10034248.54
Company_41,2012,Sales,22202623.32
Company_41,2012,Finance,11705216.23
Company_41,2012,Security,16456706.93
Company_41,2012,Customer Success,7417591.16
Company_41,2012,Business Intelligence,17502528.01
Company_41,2012,Operations,26677430.25
Company_41,2012,Legal,12246178.0
Company_41,2013,R&D,15743718.51
Company_41,2013,HR,17039627.91
Company_41,2013,Marketing,22938500.7
Company_41,2013,IT Support,14605215.02
Company_41,2013,Product Development,18791923.12
Company_41,2013,Sales,15701328.64
Company_41,2013,Finance,27133060.02
Company_41,2013,Security,22278185.03
Company_41,2013,Customer Success,26695823.83
Company_41,2013,Business Intelligence,17918138.05
Company_41,2013,Operations,15349676.51
Company_41,2013,Legal,14315125.51
Company_41,2014,R&D,28119212.34
Company_41,2014,HR,27263585.51
Company_41,2014,Marketing,27578119.86
Company_41,2014,IT Support,17114648.61
Company_41,2014,Product Development,22221117.98
Company_41,2014,Sales,16806995.96
Company_41,2014,Finance,14611574.21
Company_41,2014,Security,14419252.2
Company_41,2014,Customer Success,11399291.74
Company_41,2014,Business Intelligence,28718040.27
Company_41,2014,Operations,27788253.67
Company_41,2014,Legal,7129681.95
Company_41,2015,R&D,26990988.69
Company_41,2015,HR,10249325.46
Company_41,2015,Marketing,23496464.29
Company_41,2015,IT Support,16994276.32
Company_41,2015,Product Development,24878585.51
Company_41,2015,Sales,9449879.07
Company_41,2015,Finance,18215491.19
Company_41,2015,Security,6264361.13
Company_41,2015,Customer Success,12004310.15
Company_41,2015,Business Intelligence,9678909.64
Company_41,2015,Operations,22308301.55
Company_41,2015,Legal,27278134.56
Company_41,2016,R&D,9578143.37
Company_41,2016,HR,16222840.56
Company_41,2016,Marketing,15351059.77
Company_41,2016,IT Support,16340993.87
Company_41,2016,Product Development,12184778.55
Company_41,2016,Sales,19816653.59
Company_41,2016,Finance,12876427.45
Company_41,2016,Security,4999958.16
Company_41,2016,Customer Success,18720642.72
Company_41,2016,Business Intelligence,18408094.6
Company_41,2016,Operations,15910003.41
Company_41,2016,Legal,17937890.79
Company_41,2017,R&D,8253408.26
Company_41,2017,HR,23245169.51
Company_41,2017,Marketing,5969445.68
Company_41,2017,IT Support,20824760.59
Company_41,2017,Product Development,13302291.07
Company_41,2017,Sales,10566112.32
Company_41,2017,Finance,10032244.2
Company_41,2017,Security,18150903.87
Company_41,2017,Customer Success,10675657.58
Company_41,2017,Business Intelligence,11450575.77
Company_41,2017,Operations,19519531.9
Company_41,2017,Legal,5624413.21
Company_41,2018,R&D,15182198.18
Company_41,2018,HR,11476750.03
Company_41,2018,Marketing,9051952.97
Company_41,2018,IT Support,24896944.85
Company_41,2018,Product Development,8915679.76
Company_41,2018,Sales,29704129.3
Company_41,2018,Finance,15234198.05
Company_41,2018,Security,28904299.44
Company_41,2018,Customer Success,17055266.63
Company_41,2018,Business Intelligence,16393653.85
Company_41,2018,Operations,26717326.67
Company_41,2018,Legal,32067210.29
Company_41,2019,R&D,17269830.36
Company_41,2019,HR,22307325.51
Company_41,2019,Marketing,14978357.82
Company_41,2019,IT Support,20911729.52
Company_41,2019,Product Development,23008256.77
Company_41,2019,Sales,6074432.74
